nombre,usuario,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,mencion,texto_tokenizado,lematizado
Óscar Iván Zuluaga,@OIZuluaga,65,58,114,['@siaradio'],soy consciente de la necesidad de generar trabajo por eso propongo producir millones de empleos dignos y bien remunerados y universalizar la atención de nuestros niños y niñas entre y años en bogotá,ser consciente de el necesidad de generar trabajo por ese proponer producir millón de empleo digno y bien remunerado y universalizar el atención de nuestro niño y niña entre y año en bogotá
Óscar Iván Zuluaga,@OIZuluaga,14,48,120,['@siaradio'],hay que garantizar que actúe la autoridad el gobierno la policía y la justicia esos tres tienen que operar con contundencia y con el respaldo ciudadano en ,haber que garantizar que actúar el autoridad el gobierno el policía y el justicia ese tres tener que operar con contundencia y con el respaldo ciudadano en
Óscar Iván Zuluaga,@OIZuluaga,546,230,438,['@siaradio'],tenemos dos problemas simultáneos las bandas de delincuentes que están robando a todos y de todo celulares motos casas bicicletas el terrorismo urbano con bloqueos vandalismo y destrucción en ,tener dos problema simultáneo el banda de delincuente que estar robar a todo y de todo celular moto casa bicicleta el terrorismo urbano con bloqueo vandalismo y destrucción en
Óscar Iván Zuluaga,@OIZuluaga,2000,604,1000,[],el tema de la corrupción es central la sociedad está hastiada y por eso yo planteo que el gran acuerdo que tenemos que hacer es el de la reforma a la política y a la justicia que no tramitaremos a través del congreso sino por medio de un referendo ,el tema de el corrupción ser central el sociedad estar hastiado y por ese yo plantear que el gran acuerdo que tener que hacer ser el de el reforma a el política y a el justicia que no tramitar a través del congreso sino por medio de uno referendo
Óscar Iván Zuluaga,@OIZuluaga,1100,254,556,[],mi invitación y mi propuesta es que construyamos una gran alianza por el empleo por la defensa de la mujer y por la primera infancia ,mi invitación y mi propuesta ser que construyar uno gran alianza por el empleo por el defensa de el mujer y por el primero infancia
Óscar Iván Zuluaga,@OIZuluaga,43,44,98,[],debemos aumentar el acceso al crédito y la tecnología para pequeños y medianos productores en el sector agropecuario fomentemos el desarrollo sostenible de nuestros campesinos necesitamos asociatividad para producir a gran escala y enviar alimentos al mundo ,deber aumentar el acceso al crédito y el tecnología para pequeño y mediano productor en el sector agropecuario fomenter el desarrollo sostenible de nuestro campesino necesitar asociatividad para producir a gran escala y enviar alimento al mundo
Óscar Iván Zuluaga,@OIZuluaga,35,43,81,[], cómo orientamos las compras públicas para que con ese dinero se estimule la pequeña y mediana empresa por ejemplo el plan de alimentación escolar los alimentos que comen los niños del meta pueden ser producidos por lo mismos agricultores del departamento así en cada región ,  cómo orientar el compra público para que con ese dinero él estimulir el pequeño y mediano empresa por ejemplo el plan de alimentación escolar el alimento que comer el niño del meta poder ser producir por él mismo agricultor del departamento así en cada región
Óscar Iván Zuluaga,@OIZuluaga,1000,332,618,[], cómo vamos a acabar el x que es un impuesto que afecta los costos de la pequeña y mediana empresa he dicho reiterativamente que debemos recuperar la visión de un estado austero y con el ahorro de ese gasto burocrático podemos financiar el desmonte de ese impuesto ,  cómo ir a acabar el x que ser uno impuesto que afectar el costo de el pequeño y mediano empresa haber decir reiterativamente que deber recuperar el visión de uno estado austero y con el ahorro de ese gasto burocrático poder financiar el desmonte de ese impuesto
Óscar Iván Zuluaga,@OIZuluaga,102,102,285,[],debemos entender lo local y lo regional colombia es un país de regiones y eso implica que tenemos que cambiar nuestro modelo no todo se puede seguir mirando desde bogotá necesitamos tener claridad de que cada departamento y cada municipio tienen realidades propias ,deber entender él local y él regional colombia ser uno país de región y ese implicar que tener que cambiar nuestro modelo no todo él poder seguir mirar desde bogotá necesitar tener claridad de que cada departamento y cada municipio tener realidad propio
Óscar Iván Zuluaga,@OIZuluaga,57,83,236,"['@paolaholguin', '@juan_espinalr', '@veronicaarango_', '@simonmolinag']", me voy de antioquia agradecido con dios y reconfortado gracias sen y por demostrarnos esta gran forma de hacer política en diálogo constante con la gente y en busca de soluciones a lo que más afecta a la ciudadanía ,  yo ir de antioquia agradecido con dios y reconfortar gracias sen y por demostrar yo este gran forma de hacer política en diálogo constante con el gente y en busca de solución a él que más afectar a el ciudadanía
Óscar Iván Zuluaga,@OIZuluaga,296,166,390,['@paolaholguin'],estamos aplicando el lema de la senadora aquí en antioquia suela saliva y saludo ,estar aplicar el lema de el senadora aquí en antioquia suelar saliva y saludo
Óscar Iván Zuluaga,@OIZuluaga,13,27,56,['@palomavalencial'],vemos lo apremiante en que las universidades se piensen conectadas a lo local en la zona rural que los jóvenes puedan convertirse en productores profesionalizados empresarios de su propio territorio en conversatorio con senadora óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,ver él apremiante en que el universidad él pensar conectado a él local en el zona rural que el joven poder convertir él en productor profesionalizado empresario de su propio territorio en conversatorio con senadora óscar iván zuluaga oficial él invito a unir él al conversatorio el invitar a unir él al conversatorio que tener con el senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com
Óscar Iván Zuluaga,@OIZuluaga,11,16,42,[],nuestro estado no tiene dimensión regional ese tiene que ser el gran viraje en el modelo educativo necesitamos universidades públicas en lugares como putumayo para que jóvenes se puedan quedar en sus ciudades puedan estudiar y generen desarrollo óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,nuestro estado no tener dimensión regional ese tener que ser el gran viraje en el modelo educativo necesitar universidad público en lugar como putumayo para que joven él poder quedar en su ciudad poder estudiar y generen desarrollo óscar iván zuluaga oficial él invito a unir él al conversatorio el invitar a unir él al conversatorio que tener con el senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com
Óscar Iván Zuluaga,@OIZuluaga,64,52,122,['@palomavalencial'],como país debemos apuntar hacia el conocimiento la educación que le demos a los niños y niñas entre los y años es insustituible ellos son nuestro presente y nuestro futuro en diálogo con senadora óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,como país deber apuntar hacia el conocimiento el educación que él dar a el niño y niña entre el y año ser insustituible él ser nuestro presente y nuestro futuro en diálogo con senadora óscar iván zuluaga oficial él invito a unir él al conversatorio el invitar a unir él al conversatorio que tener con el senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com
Óscar Iván Zuluaga,@OIZuluaga,708,479,833,['@paolaholguin'],agradezco a la senadora y amiga por apoyar mi candidatura para construir la colombia que queremos y nos merecemos ahora juntos seguiremos sumando para que nuestro país crezca con oportunidades para todos ,agradecer a el senadora y amiga por apoyar mi candidatura para construir el colombia que querer y yo merec ahora junto seguir sumar para que nuestro país crecer con oportunidad para todo
Óscar Iván Zuluaga,@OIZuluaga,68,84,205,[],mi mirada va hacia cómo vamos a recuperarnos de los efectos que colombia ha tenido con la pandemia propongo trabajar en una agenda de menos burocracia y más inversión en la gente ,mi mirada ir hacia cómo ir a recuperar yo de el efecto que colombia haber tener con el pandemia proponer trabajar en uno agenda de menos burocracia y más inversión en el gente
Óscar Iván Zuluaga,@OIZuluaga,45,67,110,[],mayor seguridad ciudadana prioridad que no puede esperar los que estamos contra el narcotráfico terrorismo y sicariato debemos unirnos para frenar crecimiento de inseguridad y dar solución definitiva a víctimas que principalmente son mujeres y jóvenesseguridad una causa común el deterioro en este frente obliga a un trabajo conjunto para proteger a bogotá eltiempo com,mayor seguridad ciudadano prioridad que no poder esperar el que estar contra el narcotráfico terrorismo y sicariato deber unir yo para frenar crecimiento de inseguridad y dar solución definitivo a víctima que principalmente ser mujer y jóvenesseguridad uno causa común el deterioro en este frente obligar a uno trabajo conjunto para proteger a bogotá eltiempo com
Óscar Iván Zuluaga,@OIZuluaga,2100,560,755,[],debemos unir varios sectores afines en valores e ideas el propósito es colombia que a nuestro país no le ocurra lo que está pasando en perú que no caigamos en populismo de izquierda o en socialismo que restringe libertades hay que cuidar y proteger la democracia colombiana k views,deber unir varios sector afín en valor e idea el propósito ser colombia que a nuestro país no él ocurrir él que estar pasar en perú que no caer en populismo de izquierda o en socialismo que restringe libertad haber que cuidar y proteger el democracia colombiano k views
Óscar Iván Zuluaga,@OIZuluaga,129,129,286,[], reformapensional hay que erradicar los subsidios a las pensiones altas lo que nos cuesta billones de pesos al año para mil pensiones ese dinero debería estar ahorrado y destinado a proyectos sociales que ayuden a los que la están pasando muy mal en estos momentos ,  reformapensional haber que erradicar el subsidio a el pensión alto él que yo costar billón de pesos al año para mil pensión ese dinero deber estar ahorrado y destinado a proyecto social que ayudar a el que él estar pasar mucho mal en este momento
Óscar Iván Zuluaga,@OIZuluaga,172,157,408,['@cedemocratico'],soy leal a nuestro partido y creo en sus principios tengo claro que debemos actualizarnos e innovar dejemos a un lado la ‘mecánica política’ y concentrémonos en estructurar ideas fuertes para sacar adelante a colombia radioredmedellin,ser leal a nuestro partido y creer en su principio tener claro que deber actualizar yo e innovar dejar a uno lado el ‘ mecánico político ’ y concentrémonos en estructurar idea fuerte para sacar adelante a colombia radioredmedellin
Óscar Iván Zuluaga,@OIZuluaga,509,128,313,[],quiero ser presidente porque quiero trabajar por las personas más vulnerables educación y cuidado para niños de a años es gran paso para conseguir equidad de las madres ellas trabajando sabiendo qu sus hijos están recibiendo educación y bien alimentados radioredmedellin,querer ser presidente porque querer trabajar por el persona más vulnerable educación y cuidado para niño de a año ser gran paso para conseguir equidad de el madre él trabajar saber qu su hijo estar recibir educación y bien alimentado radioredmedellin
Óscar Iván Zuluaga,@OIZuluaga,47,56,135,[],solamente con el empleo podemos derrotar la pobreza y dar oportunidades a nuestros jóvenes eso es lo que necesita el país y en eso estoy recorreré las regiones para presentar soluciones y propuestas para todos en radioredmedellin,solamente con el empleo poder derrotar el pobreza y dar oportunidad a nuestro joven ese ser él que necesitar el país y en ese estar recorrere  el región para presentar solución y propuesta para todo en radioredmedellin
Óscar Iván Zuluaga,@OIZuluaga,83,90,173,[],los invito a que nos mantengamos conectados a través de nuestro canal oficial en telegram centro democrático and others,el invito a que yo mantener conectado a través de nuestro canal oficial en telegram centro democrático and others
Óscar Iván Zuluaga,@OIZuluaga,33,58,128,"['@horadelaverdad', '@flondonohoyos']",enfrenté en el acuerdo de negociación con las farc pagué un costo muy alto con el pretexto de que queríamos afectar el proceso de negociación me judicializaron a mí y a mi hijo que hace años no ha vuelto a colombia en con ,enfrentar en el acuerdo de negociación con el farc pagué uno costo mucho alto con el pretexto de que querer afectar el proceso de negociación yo judicializar a yo y a mi hijo que hacer año no haber volver a colombia en con
Óscar Iván Zuluaga,@OIZuluaga,188,182,385,"['@horadelaverdad', '@flondonohoyos']",el país está inundado de coca ese es uno de los principales legados del gobierno santos y ese narcotráfico está financiando a las organizaciones criminales por eso he defendido defiendo y defenderé con vehemencia la fumigación aérea en con ,el país estar inundado de coca ese ser uno de el principal legado del gobierno santos y ese narcotráfico estar financiar a el organización criminal por ese haber defender defeir y defender con vehemencia el fumigación aéreo en con
Óscar Iván Zuluaga,@OIZuluaga,8,19,60,['@ondasdelmeta'], meses de pandemia han significado años de retrocesos en avances sociales pobreza inseguridad alimentaria desempleo en esos tres puntos tenemos que estar todos concentrados en ,  mes de pandemia haber significar año de retroceso en avance social pobreza inseguridad alimentario desempleo en ese tres punto tener que estar todo concentrado en
Óscar Iván Zuluaga,@OIZuluaga,10,14,32,['@ondasdelmeta'],desde las ideas de la región de los municipios asumir un compromiso en lo central para impulsar las verdaderas necesidades del meta no solo ver al departamento como despensa agrícola sino la inmensa potencialidad medio ambiental y logística en ,desde el idea de el región de el municipio asumir uno compromiso en él central para impulsar el verdadero necesidad del meta no solo ver al departamento como despensa agrícola sino el inmenso potencialidad medio ambiental y logística en
Óscar Iván Zuluaga,@OIZuluaga,23,55,217,[],lamento profundamente fallecimiento de carlos ardila lülle amaba colombia creyente en su potencial y quien trabajó duro para generar empleos y desarrollar nuestra patria legado se mantendrá firme y seguirá inspirando a emprendedores que buscan construir un país más próspero ,lamento profundamente fallecimiento de carlos ardila lülle amar colombia creyente en su potencial y quien trabajar duro para generar empleo y desarrollar nuestro patria legado él mantener firme y seguir inspirar a emprendedor que buscar construir uno país más próspero
Óscar Iván Zuluaga,@OIZuluaga,14,15,28,['@vozdeladorada'],en a los jóvenes tenemos que prepararlos en capacidades que requiere el mundo hoy todos deberían adquirir conocimiento en tecnología y así asegurar su acceso a mejores empleos al mundo le faltan desarrolladores y programadores ,en a el joven tener que preparar él en capacidad que requerir el mundo hoy todo deber adquirir conocimiento en tecnología y así asegurar su acceso a mejor empleo al mundo él faltar desarrollador y programador
Óscar Iván Zuluaga,@OIZuluaga,13,14,26,['@vozdeladorada'],en bajar gastos ahorrar reducir la burocracia los altos salarios los subsidios a las altas pensiones disminuir el congreso desde esas propuestas recuperar la confianza y poder invertir más en la gente ,en bajar gasto ahorrar reducir el burocracia el alto salario el subsidio a el alto pensión disminuir el congreso desde ese propuesta recuperar el confianza y poder invertir más en el gente
Óscar Iván Zuluaga,@OIZuluaga,9,11,20,['@vozdeladorada'],colombia tiene que saber que la gran prioridad en este momento es asegurar a las madres la protección de todos los niños de los a años centrarnos en eso es cambiar el futuro de colombia en ,colombia tener que saber que el gran prioridad en este momento ser asegurar a el madre el protección de todo el niño de el a año centrar yo en ese ser cambiar el futuro de colombia en
Óscar Iván Zuluaga,@OIZuluaga,25,38,89,['@manizalesrcn'],estoy proponiendo un acuerdo sobre lo fundamental entre todos los sectores sociales a través de referendos promoveré las grandes reformas que necesita colombia a la justicia y la política ese es el camino para recuperar la confianza de la ciudadanía en ,estar proponer uno acuerdo sobre él fundamental entre todo el sector social a través de referendo promoveré el grande reforma que necesitar colombia a el justicia y el política ese ser el camino para recuperar el confianza de el ciudadanía en
Óscar Iván Zuluaga,@OIZuluaga,159,112,277,"['@cedemocratico', '@manizalesrcn']",quiero servir quiero soluciones quiero aportar propuestas eso es lo que busco y por eso presento mi nombre a este debate y lo hago por nuestro partido el en ,querer servir querer solución querer aportar propuesta ese ser él que buscar y por ese presentar mi nombre a este debate y él hacer por nuestro partido el en
Óscar Iván Zuluaga,@OIZuluaga,5,8,20,['@manizalesrcn'],en esta pandemia nos ha quitado décadas de avance en materia social y ha producido gran desesperanza desde la presidencia de colombia emprenderé las reformas que el país espera y necesita ,en este pandemia yo haber quitar década de avance en materia social y haber producir gran desesperanza desde el presidencia de colombia emprenderé el reforma que el país esperar y necesitar
Óscar Iván Zuluaga,@OIZuluaga,16,18,36,['@noticiasyafm'],en he propuesto que como sociedad hagamos un acuerdo sobre lo fundamental para que impulsemos dos grandes reformas justicia y política eso tiene que ser por un mecanismo de participación ciudadana villavicencio,en haber proponer que como sociedad hacer uno acuerdo sobre él fundamental para que impulsar dos grande reforma justicia y político ese tener que ser por uno mecanismo de participación ciudadano villavicencio
Óscar Iván Zuluaga,@OIZuluaga,12,12,37,['@noticiasyafm'],en hoy puedo mirar a los ojos a los colombianos y decirles que como lo sostuve siempre nuestra campaña fue honorable villavicencio,en hoy poder mirar a el ojo a el colombiano y decir él que como él sostuve siempre nuestro campaña ser honorable villavicencio
Óscar Iván Zuluaga,@OIZuluaga,18,31,82,['@revistasemana'],los políticos deben tener un estándar ético muy alto por eso decidí alejarme del ejercicio público mientras se aclaraba la verdad judicial hoy los hechos me dan la razón lo que hubo contra mí fue una persecución judicial en azuluagaledigo,el político deber tener uno estándar ético mucho alto por ese decidir alejar yo del ejercicio público mientras él aclarar el verdad judicial hoy el hecho yo dar el razón él que haber contra yo ser uno persecución judicial en azuluagaledigo
Óscar Iván Zuluaga,@OIZuluaga,1300,533,1400,"['@petrogustavo', '@revistasemana']",a hay que derrotarlo con votos y para eso debemos unirnos va punteando las encuestas porque todavía estamos muy atomizados confío en que podamos aglutinar sectores para vencer ese riesgo que representa el populismo de izquierda en azuluagaledigo,a haber que derrotar él con voto y para ese deber unir yo ir puntear el encuesta porque todavía estar mucho atomizado confeír en que poder aglutinar sector para vencer ese riesgo que representar el populismo de izquierda en azuluagaledigo
Óscar Iván Zuluaga,@OIZuluaga,12,46,111,"['@cedemocratico', '@revistasemana']",tengo respeto profundo por quienes hoy están participando en la precandidatura del son personas valiosas y preparadas es sano que un partido tenga opciones me someteré como uno de ellos a reglas que establezca el partido en azuluagaledigo,tener respeto profundo por quien hoy estar participar en el precandidatura del ser persona valioso y preparado ser sano que uno partido tener opción yo someter como uno de él a regla que establecer el partido en azuluagaledigo
Óscar Iván Zuluaga,@OIZuluaga,12,14,29,['@revistasemana'],he tenido la oportunidad de escuchar a muchos colombianos y entender lo que pasa en el país la pandemia nos está llevando a la desesperanza esto no nos puede ocurrir en azuluagaledigo,haber tener el oportunidad de escuchar a mucho colombiano y entender él que pasar en el país el pandemia yo estar llevar a el desesperanza este no yo poder ocurrir en azuluagaledigo
Óscar Iván Zuluaga,@OIZuluaga,19,23,41,[],vivimos tiempos difíciles que nos imponen dos grandes riesgos perder décadas de avances sociales terminar de perder la confianza de los ciudadanos en las instituciones es ahora cuando más hay que concentranos en las soluciones juntos ,vivir tiempo difícil que yo imponer dos grande riesgo perder década de avance social terminar de perder el confianza de el ciudadano en el institución ser ahora cuando más haber que concentrano en el solución junto
Óscar Iván Zuluaga,@OIZuluaga,856,541,1300,['@cedemocratico'],le anuncio al país mi candidatura presidencial iniciaré por mi partido el e iré construyendo consensos con jóvenes empresarios líderes sociales mujeres y todo aquel que quiera construir una colombia con mejores oportunidades y bienestar social para todos ,él anuncio al país mi candidatura presidencial iniciar por mi partido el e ir construir consenso con joven empresario líder social mujer y todo aquel que querer construir uno colombia con mejor oportunidad y bienestar social para todo
Óscar Iván Zuluaga,@OIZuluaga,39,53,78,['@cedemocratico'],cinco caminos que necesita recorrer el país para construir la colombia que queremos y nos merecemos y que propongo trabajar desde ,cinco camino que necesitar recorrer el país para construir el colombia que querer y yo merec y que proponer trabajar desde
Óscar Iván Zuluaga,@OIZuluaga,282,149,413,['@bluradioco'],tengo la tranquilidad de salir a hacer campaña por todo el país y poder recorrer las regiones con los millones de colombianos que me acompañaron en el tengo propuestas inmediatas para presentar y lograr juntos las soluciones que necesitamos ante el en ,tener el tranquilidad de salir a hacer campaña por todo el país y poder recorrer el región con el millón de colombiano que yo acompañar en el tener propuesta inmediato para presentar y lograr junto el solución que necesitar ante el en
Óscar Iván Zuluaga,@OIZuluaga,7,12,36,['@bluradioco'],hay que pensar en el país y cuando se piensa en colombia la política debe llevar a que nos reagrupemos a que construyamos consensos con sectores con quienes tenemos coincidencias no podemos repetir la historia de perú en ,haber que pensar en el país y cuando él pensar en colombia el política deber llevar a que yo reagrupemos a que construyar consenso con sector con quien tener coincidencia no poder repetir el historia de perú en
Óscar Iván Zuluaga,@OIZuluaga,19,24,71,['@caracolradio'],me he dedicado a recorrer el país y escuchar a los colombianos sociedad civil empresarios gremios jóvenes entre otros con base en eso he construido una propuesta para recuperar la confianza en las instituciones y el bienestar social en ,yo haber dedicar a recorrer el país y escuchar a el colombiano sociedad civil empresario gremio joven entre otro con base en ese haber construir uno propuesta para recuperar el confianza en el institución y el bienestar social en
Óscar Iván Zuluaga,@OIZuluaga,34,28,63,['@caracolradio'],necesitamos recuperar la confianza de los ciudadanos entregando propuestas para promover la austeridad y acabar la burocracia yo arranco a recorrer colombia a seguir dialogando con el país y construir juntos soluciones en ,necesitar recuperar el confianza de el ciudadano entregar propuesta para promover el austeridad y acabar el burocracia yo arrancar a recorrer colombia a seguir dialogar con el país y construir junto solución en
